City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
103,Vizinga,RU,2021-01-31 00:57:25,61.0749,50.1031,21.16,96,41,8.68
104,Pisco,PE,2021-01-31 00:47:32,-13.7,-76.2167,73.4,68,0,17.27
105,Salinopolis,BR,2021-01-31 00:57:26,-0.6136,-47.3561,79.11,86,100,10.74
106,Butembo,CD,2021-01-31 00:57:26,0.15,29.2833,58.3,87,100,2.08
107,Dakar,SN,2021-01-31 00:55:16,14.6937,-17.4441,68.0,73,100,9.22
108,Juneau,US,2021-01-31 00:49:13,58.3019,-134.4197,32.0,100,100,5.21
109,Matamoros,MX,2021-01-31 00:57:27,25.5333,-103.25,87.8,12,20,2.59
110,Guerrero Negro,MX,2021-01-31 00:48:55,27.9769,-114.0611,60.84,65,100,15.99
111,Harper,LR,2021-01-31 00:57:27,4.375,-7.7169,78.73,88,57,9.19
112,Gamba,GA,2021-01-31 00:57:28,-2.65,10.0,77.25,88,100,1.12
113,Port Blair,IN,2021-01-31 00:48:08,11.6667,92.75,79.36,78,15,7.72
114,Codrington,AU,2021-01-31 00:57:28,-38.2667,141.9667,65.07,57,0,8.46
115,Severo-Kurilsk,RU,2021-01-31 00:48:05,50.6789,156.125,25.18,95,100,28.63
116,Bandarbeyla,SO,2021-01-31 00:54:18,9.4942,50.8122,73.8,72,100,15.79
117,Ishinomaki,JP,2021-01-31 00:57:29,38.4167,141.3,37.4,41,20,11.5
118,Ilulissat,GL,2021-01-31 00:49:15,69.2167,-51.1,6.8,61,90,8.05
119,Yatou,CN,2021-01-31 00:57:30,37.15,122.3833,43.34,80,100,12.77
120,Robertson,US,2021-01-31 00:52:49,36.5167,-86.8667,45.0,65,75,10.36
121,Keetmanshoop,NA,2021-01-31 00:57:30,-26.5833,18.1333,74.17,23,0,7.99
122,Majene,ID,2021-01-31 00:57:30,-3.5403,118.9707,82.6,60,100,3.36
123,Grand Gaube,MU,2021-01-31 00:54:46,-20.0064,57.6608,75.99,86,4,4.0
124,Krasnyy Chikoy,RU,2021-01-31 00:57:31,50.3643,108.7512,-3.17,87,100,6.71
125,Tiksi,RU,2021-01-31 00:48:22,71.6872,128.8694,-27.49,86,100,4.68
126,Avarua,CK,2021-01-31 00:43:45,-21.2078,-159.775,82.4,74,75,6.91
127,Kudahuvadhoo,MV,2021-01-31 00:57:32,2.6708,72.8944,81.12,77,31,13.62
128,Shingu,JP,2021-01-31 00:53:17,33.7333,135.9833,48.2,66,40,13.8
129,Mitchell,US,2021-01-31 00:49:14,43.7094,-98.0298,28.4,93,90,19.57
130,Salalah,OM,2021-01-31 00:57:33,17.0151,54.0924,66.2,68,0,3.44
131,Kodiak,US,2021-01-31 00:56:55,57.79,-152.4072,33.8,55,1,23.02
132,Sitka,US,2021-01-31 00:47:42,57.0531,-135.33,41.0,52,75,4.61
133,Yarada,IN,2021-01-31 00:57:33,17.65,83.2667,71.6,100,40,2.3
134,Thurso,GB,2021-01-31 00:57:33,58.5927,-3.5259,28.4,86,100,5.75
135,Sicamous,CA,2021-01-31 00:55:28,50.8331,-118.9856,33.8,93,100,1.14
136,Katete,UG,2021-01-31 00:57:34,-0.7818,29.7544,62.98,78,100,3.06
137,East London,ZA,2021-01-31 00:57:35,-33.0153,27.9116,69.93,85,70,3.36
138,Olafsvik,IS,2021-01-31 00:57:35,64.8945,-23.7142,23.16,89,30,16.17
139,Grindavik,IS,2021-01-31 00:48:29,63.8424,-22.4338,21.2,73,0,6.91
140,Victoria,HK,2021-01-31 00:45:53,22.2855,114.1577,64.0,63,0,1.01
141,Kalmunai,LK,2021-01-31 00:57:36,7.4167,81.8167,76.39,86,100,4.83
142,Hailar,CN,2021-01-31 00:57:36,49.2,119.7,-15.88,88,100,6.69
143,Ridgecrest,US,2021-01-31 00:57:36,35.6225,-117.6709,57.2,30,1,1.86
144,Bredasdorp,ZA,2021-01-31 00:57:36,-34.5322,20.0403,66.0,84,0,6.22
145,Kaitong,CN,2021-01-31 00:56:17,44.8135,123.15,-2.88,91,100,6.62
146,Belmonte,BR,2021-01-31 00:48:43,-15.8631,-38.8828,78.8,73,40,10.36
147,Saint George,US,2021-01-31 00:57:37,37.1041,-113.5841,50.0,50,1,1.41
148,Port Hardy,CA,2021-01-31 00:45:04,50.6996,-127.4199,46.4,81,90,23.02
149,Huntsville,US,2021-01-31 00:54:43,34.7304,-86.5861,52.0,43,40,16.11
150,Arraial Do Cabo,BR,2021-01-31 00:47:34,-22.9661,-42.0278,77.0,82,0,26.98
151,Mehriz,IR,2021-01-31 00:57:17,31.5917,54.4318,41.72,55,0,4.56
152,Havelock,US,2021-01-31 00:48:31,34.8791,-76.9013,37.0,55,1,4.61
